no,str_link,str_land_num,str_land_type,str_land_area,str_land_surface,str_land_site,str_land_high_price,str_land_low_price,str_land_condition,str_land_date,str_land_count
135,1884312,18-4174,아파트,"경기도 고양시 덕양구 동산동 365, 동산마을22단지호반베르디움 2213동 26층 2605호",69.9㎡,62.7517㎡,"535,000,000","535,000,000","신건
100%","2018.11.20
10:00",439
136,1886856,18-4785,아파트,"경기도 고양시 일산서구 주엽동 60, 강선마을아파트 905동 12층 1204호",69.9㎡,62.7517㎡,"322,000,000","322,000,000","신건
100%","2018.11.20
10:00",288
137,1896025,18-10486,아파트,"경기도 화성시 병점동 817, 늘벗마을신창1차아파트 102동 13층 1301호",69.9㎡,62.7517㎡,"293,000,000","205,100,000","유찰1회
70%","2018.11.20
10:30",560
138,1898559,18-11915,아파트,"경기도 오산시 양산동 668-1, 세마이편한세상 122동 4층 402호",69.9㎡,62.7517㎡,"411,000,000","411,000,000","신건
100%","2018.11.20
10:30",127
139,1900207,18-12284,아파트,"경기도 화성시 반월동 883, 반달마을두산위브아파트 202동 11층 1101호",69.9㎡,62.7517㎡,"308,000,000","308,000,000","신건
100%","2018.11.20
10:30",152
140,1897846,18-12363,아파트,"경기도 남양주시 오남읍 오남리 362, 한신1차아파트 101동 2층 204호",69.9㎡,62.7517㎡,"149,000,000","149,000,000","유찰1회
100%","2018.11.20
10:30",278
141,1897232,18-12554,아파트,"경기도 남양주시 진접읍 금곡리 965, 자연앤어울림 1306동 15층 1504호",69.9㎡,62.7517㎡,"282,000,000","282,000,000","유찰1회
100%","2018.11.20
10:30",463
142,1873819,18-50679,아파트,"경기도 광명시 하안동 702 외1필지, 주공아파트 506동 10층 1002호",69.9㎡,62.7517㎡,"221,000,000","221,000,000","신건
100%","2018.11.20
10:30",972
143,1881057,18-62088,아파트,"경기도 고양시 일산서구 일산동 960-6, 일산2차동문아파트 206동 21층 2103호",69.9㎡,62.7517㎡,"276,000,000","193,200,000","유찰1회
70%","2018.11.20
10:00",719
144,1882095,18-71234,아파트,"경기도 김포시 장기동 1886-2, 고창마을케이씨씨스위첸 413동 17층 1706호",69.9㎡,62.7517㎡,"290,000,000","203,000,000","유찰1회
70%","2018.11.20
10:00",807
145,1882367,18-71319,아파트,"경기도 부천시 송내동 372, 부천중동역푸르지오 108동 7층 701호",69.9㎡,62.7517㎡,"438,000,000","150,234,000","유찰3회
34%","2018.11.20
10:00","9,057"
146,1893516,18-74682,아파트,"경기도 구리시 인창동 666-1, 인창4단지주공아파트 408동 7층 709호",69.9㎡,62.7517㎡,"248,000,000","248,000,000","유찰1회
100%","2018.11.20
10:30","1,195"
147,1930225,18-500279,아파트,"경기도 용인시 기흥구 청덕동 565, 휴먼시아물푸레마을 706동 8층 804호",69.9㎡,62.7517㎡,"320,000,000","320,000,000","신건
100%","2018.11.20
10:30",127
148,1887530,18-505007,아파트,"경기도 용인시 기흥구 중동 1101, 어정마을롯데캐슬에코2단지 202동 13층 1302호",69.9㎡,62.7517㎡,"531,000,000","371,700,000","유찰1회
70%","2018.11.20
10:30",838
149,1896893,18-507119,아파트,"경기도 수원시 장안구 정자동 313-1, 동신아파트 207동 1층 107호",69.9㎡,62.7517㎡,"210,000,000","210,000,000","신건
100%","2018.11.20
10:30",152
150,1875665,18-1372,아파트,"경기도 여주시 현암동 177-3, 삼진주택 8동 3층 304호",69.9㎡,62.7517㎡,"85,000,000","85,000,000","신건
100%","2018.11.21
10:00",112
151,1907977,18-15863,아파트,"경기도 화성시 기안동 895, 기안마을풍성신미주아파트 111동 2층 203호",162.454㎡,99.4939㎡,"184,000,000","184,000,000","신건
100%","2018.11.22
10:30",60
152,1910643,18-16224,아파트,"경기도 용인시 기흥구 보라동 620, 한보라마을휴먼시아 606동 8층 803호",162.454㎡,99.4939㎡,"286,000,000","286,000,000","신건
100%","2018.11.22
10:30",81
153,1908817,18-16273,아파트,"경기도 가평군 가평읍 달전리 281, 세대넥스빌아파트 14층 1401호",162.454㎡,99.4939㎡,"197,000,000","197,000,000","신건
100%","2018.11.22
10:30",90
154,1909720,18-16594,아파트,"경기도 양주시 덕계동 417-1, 신우아파트 103동 10층 1010호",162.454㎡,99.4939㎡,"139,000,000","139,000,000","신건
100%","2018.11.22
10:30",62
155,1913177,18-17566,아파트,"경기도 남양주시 호평동 724, 호평파라곤 113동 15층 1504호",162.454㎡,99.4939㎡,"393,000,000","393,000,000","신건
100%","2018.11.22
10:30",96
156,1872406,18-50600,아파트,"경기도 안산시 단원구 고잔동 780, 양지마을아파트 107동 12층 1202호",162.454㎡,99.4939㎡,"323,000,000","226,100,000","유찰1회
70%","2018.11.22
10:30",705
157,1883012,18-51696,아파트,"경기도 안산시 상록구 본오동 879-15, 태영아파트 203동 14층 1405호",162.454㎡,99.4939㎡,"297,000,000","207,900,000","유찰1회
70%","2018.11.22
10:30",475
158,1889498,18-52279,아파트,"경기도 시흥시 죽율동 752, 시흥6차푸르지오2단지 209동 2층 202호",162.454㎡,99.4939㎡,"270,000,000","270,000,000","신건
100%","2018.11.22
10:30",94
159,1868400,18-70262,아파트,"경기도 김포시 북변동 904, 동변마을 동양파라곤2차 201동 1층 101호",162.454㎡,99.4939㎡,"265,000,000","185,500,000","유찰1회
70%","2018.11.22
10:00",580
160,1876191,18-70521,아파트,"경기도 김포시 장기동 2128-1, 한강센트럴자이1단지 112동 20층 2003호",162.454㎡,99.4939㎡,"416,000,000","416,000,000","신건
100%","2018.11.22
10:00",199
161,1874643,18-70682,아파트,"경기도 김포시 장기동 2004-4, 수정마을쌍용예가아파트 110동 2층 204호",162.454㎡,99.4939㎡,"330,000,000","330,000,000","신건
100%","2018.11.22
10:00",103
162,1879450,18-72495,아파트,"경기도 남양주시 다산동 3395, 지금동동원베네스트 103동 10층 1002호",162.454㎡,99.4939㎡,"341,000,000","341,000,000","신건
100%","2018.11.22
10:30",875
163,1881758,18-73009,아파트,"경기도 포천시 소흘읍 송우리 727-2, 태봉마을주공아파트 308동 19층 1902호",162.454㎡,99.4939㎡,"231,000,000","161,700,000","유찰1회
70%","2018.11.22
10:30",540
164,1900152,18-76138,아파트,"경기도 양주시 고읍동 451, 산내들마을우미린아파트 303동 13층 1301호",162.454㎡,99.4939㎡,"282,000,000","197,400,000","유찰1회
70%","2018.11.22
10:30",540
165,1906735,18-77650,아파트,"경기도 양주시 광사동 712, 해동마을한양수자인 301동 11층 1102호",162.454㎡,99.4939㎡,"202,000,000","202,000,000","신건
100%","2018.11.22
10:30",63
166,1907032,18-77780,아파트,"경기도 남양주시 도농동 2-1 외1필지, 부영그린타운 510동 27층 2704호",162.454㎡,99.4939㎡,"497,000,000","497,000,000","신건
100%","2018.11.22
10:30",94
167,1908215,18-78028,아파트,"경기도 양주시 광사동 713, 해동마을신도브래뉴 101동 8층 802호",162.454㎡,99.4939㎡,"458,000,000","458,000,000","신건
100%","2018.11.22
10:30",76
168,1912136,18-78837,아파트,"경기도 양주시 덕계동 857, 덕계신도브래뉴 102동 8층 801호",162.454㎡,99.4939㎡,"200,000,000","200,000,000","신건
100%","2018.11.22
10:30",69
169,1875232,18-502107,아파트,"경기도 수원시 권선구 금곡동 66 외8필지, 강남아파트 107동 7층 705호",162.454㎡,99.4939㎡,"230,000,000","161,000,000","유찰1회
70%","2018.11.22
10:30",620
170,1903632,18-508686,아파트,"경기도 수원시 권선구 오목천동 1170 외3필지, 오목천동서희스타힐스아파트 113동 9층 901호",162.454㎡,99.4939㎡,"313,000,000","219,100,000","유찰1회
70%","2018.11.22
10:30",786
171,1907063,18-509740,아파트,"경기도 수원시 팔달구 인계동 371-1 외1필지, 삼성아파트 103동 20층 2005호",162.454㎡,99.4939㎡,"250,000,000","250,000,000","신건
100%","2018.11.22
10:30",190
172,1896879,18-11328,아파트,"경기도 수원시 권선구 입북동 810, 서수원자이아파트 113동 1층 103호",162.454㎡,99.4939㎡,"300,000,000","210,000,000","유찰1회
70%","2018.11.23
10:30",732
173,1900463,18-12703,아파트,"경기도 용인시 기흥구 공세동 382-1 외1필지, 호수청구아파트 105동 11층 1104호",162.454㎡,99.4939㎡,"220,000,000","154,000,000","유찰1회
70%","2018.11.23
10:30",620
174,1908256,18-15931,아파트,"경기도 수원시 권선구 오목천동 960, 영조아름다운나날2단지 201동 15층 1504호",162.454㎡,99.4939㎡,"238,000,000","238,000,000","신건
100%","2018.11.23
10:30",123
175,1910856,18-16743,아파트,"경기도 화성시 병점동 359, 대창아파트 103동 4층 403호",162.454㎡,99.4939㎡,"200,000,000","200,000,000","신건
100%","2018.11.23
10:30",90
176,1915065,18-17678,아파트,"경기도 화성시 남양읍 남양리 415, 우림그린빌리지 110동 702호",162.454㎡,99.4939㎡,"145,000,000","145,000,000","신건
100%","2018.11.23
10:30",55
177,1877120,18-502602,아파트,"경기도 용인시 처인구 고림동 437-2, 아파트 10동 1층 102호",162.454㎡,99.4939㎡,"35,000,000","17,150,000","유찰2회
49%","2018.11.23
10:30","1,625"
178,1854924,"17-9228
(1)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 103동 12층 1201호",162.454㎡,99.4939㎡,"83,000,000","58,100,000","유찰1회
70%","2018.11.26
10:00",201
179,1922851,"17-9228
(2)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 103동 12층 1202호",162.454㎡,99.4939㎡,"83,000,000","58,100,000","유찰1회
70%","2018.11.26
10:00",116
180,1922853,"17-9228
(3)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 104동 10층 1009호",162.454㎡,99.4939㎡,"80,000,000","56,000,000","유찰1회
70%","2018.11.26
10:00",94
181,1922854,"17-9228
(4)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 103동 7층 706호",19.44㎡,3.864㎡,"80,000,000","56,000,000","유찰1회
70%","2018.11.26
10:00",99
182,1922855,"17-9228
(5)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 102동 14층 1408호",19.44㎡,3.864㎡,"119,000,000","83,300,000","유찰1회
70%","2018.11.26
10:00",122
183,1922856,"17-9228
(6)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 102동 14층 1406호",19.44㎡,3.864㎡,"119,000,000","83,300,000","유찰1회
70%","2018.11.26
10:00",108
184,1922858,"17-9228
(7)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 104동 3층 302호",19.44㎡,3.864㎡,"64,000,000","44,800,000","유찰1회
70%","2018.11.26
10:00",123
185,1922860,"17-9228
(8)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 103동 7층 707호",19.44㎡,3.864㎡,"80,000,000","56,000,000","유찰1회
70%","2018.11.26
10:00",99
186,1922861,"17-9228
(9)",아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 104동 4층 404호",19.44㎡,3.864㎡,"64,000,000","44,800,000","유찰1회
70%","2018.11.26
10:00",101
187,1867727,17-29067,아파트,"경기도 남양주시 다산동 3720, 힐스테이트황금산 114동 8층 802호",19.44㎡,3.864㎡,"630,000,000","441,000,000","유찰1회
70%","2018.11.26
10:30","3,614"
188,1868750,18-471,아파트,"경기도 안성시 죽산면 장원리 1379-1, 지.에프아파트 102동 6층 601호",19.44㎡,3.864㎡,"120,000,000","84,000,000","유찰1회
70%","2018.11.26
10:00",119
189,1875973,18-1351,아파트,"경기도 평택시 팽성읍 송화리 785-1, 송화마을현대홈타운 104동 10층 1002호",19.44㎡,3.864㎡,"220,000,000","107,800,000","유찰2회
49%","2018.11.26
10:00","1,102"
190,1878860,18-1771,아파트,"경기도 평택시 비전동 876, 한빛아파트 105동 8층 801호",19.44㎡,3.864㎡,"238,000,000","238,000,000","신건
100%","2018.11.26
10:00",65
191,1880412,18-2088,아파트,"경기도 평택시 고덕면 궁리 75 외1필지, 태평아파트 203동 10층 1003호",19.44㎡,3.864㎡,"132,000,000","64,680,000","유찰2회
49%","2018.11.26
10:00","1,385"
192,1884354,18-2606,아파트,"경기도 평택시 비전동 813, 엘지덕동아파트 103동 3층 301호",19.44㎡,3.864㎡,"230,000,000","230,000,000","신건
100%","2018.11.26
10:00",50
193,1897918,18-4145,아파트,"경기도 평택시 통복동 539-2 외1필지, 동아국화아파트 102동 16층 1602호",19.44㎡,3.864㎡,"175,000,000","122,500,000","유찰1회
70%","2018.11.26
10:00",323
194,1900794,18-4442,아파트,"경기도 평택시 비전동 236-22 외4필지, 동아목련아파트 103동 15층 1502호",19.44㎡,3.864㎡,"191,000,000","191,000,000","신건
100%","2018.11.26
10:00",43
195,1901476,18-4565,아파트,"경기도 평택시 세교동 559, 개나리아파트 103동 2층 201호",19.44㎡,3.864㎡,"160,000,000","160,000,000","신건
100%","2018.11.26
10:00",44
196,1910891,"18-5766
(1)",아파트,"경기도 평택시 평택동 293-4 외1필지, 평택라페온빌 6층 604호",19.44㎡,3.864㎡,"113,000,000","113,000,000","신건
100%","2018.11.26
10:00",52
197,1930969,"18-5766
(2)",아파트,"경기도 평택시 평택동 293-4 외1필지, 평택라페온빌 12층 1205호",19.44㎡,3.864㎡,"113,000,000","113,000,000","신건
100%","2018.11.26
10:00",37
198,1888275,18-9640,아파트,"경기도 연천군 전곡읍 전곡리 263-11 외6필지, 조흥아파트 6동 2층 202호",19.44㎡,3.864㎡,"93,000,000","45,570,000","유찰2회
49%","2018.11.26
10:30",687
199,1891316,18-10411,아파트,"경기도 의정부시 의정부동 220-110, 한라비발디루트 103동 9층 903호",19.44㎡,3.864㎡,"272,000,000","190,400,000","유찰1회
70%","2018.11.26
10:30",619
200,1892521,18-10893,아파트,"경기도 남양주시 진접읍 금곡리 965, 자연앤어울림아파트 1309동 1층 102호",19.44㎡,3.864㎡,"273,000,000","191,100,000","유찰1회
70%","2018.11.26
10:30",412
201,1895954,18-11919,아파트,"경기도 남양주시 도농동 2-1 외1필지, 부영그린타운 214동 19층 1902호",19.44㎡,3.864㎡,"505,000,000","505,000,000","신건
100%","2018.11.26
10:30",79
202,1895956,18-12097,아파트,"경기도 포천시 신북면 가채리 929 외1필지, 신아포미재아파트 101동 3층 304호",19.44㎡,3.864㎡,"117,000,000","81,900,000","유찰1회
70%","2018.11.26
10:30",266
203,1900143,18-13298,아파트,"경기도 남양주시 진접읍 금곡리 1075, 신영지웰아파트 2011동 11층 1103호",19.44㎡,3.864㎡,"493,000,000","493,000,000","신건
100%","2018.11.26
10:30",83
204,1905396,18-15218,아파트,"경기도 남양주시 화도읍 마석우리 71, 마석그랜드힐아파트 101동 6층 602호",19.44㎡,3.864㎡,"168,000,000","168,000,000","신건
100%","2018.11.26
10:30",52
205,1897375,18-42130,아파트,"경기도 평택시 비전동 881, 신명나리아파트 102동 2층 204호",19.44㎡,3.864㎡,"160,000,000","112,000,000","유찰1회
70%","2018.11.26
10:00",270
206,1885930,18-73740,아파트,"경기도 의정부시 녹양동 373, 녹양대림아파트 106동 5층 502호",19.44㎡,3.864㎡,"220,000,000","220,000,000","신건
100%","2018.11.26
10:30",109
207,1898517,18-76039,아파트,"경기도 남양주시 화도읍 창현리 683, 청구아파트 102동 2층 202호",19.44㎡,3.864㎡,"152,000,000","152,000,000","신건
100%","2018.11.26
10:30",39
208,1901769,18-76398,아파트,"경기도 구리시 수택동 885, 영풍마드레빌1차아파트 602동 6층 605호",19.44㎡,3.864㎡,"393,000,000","393,000,000","신건
100%","2018.11.26
10:30",218
209,1904483,18-77179,아파트,"경기도 의정부시 민락동 691-1, 산들마을신안아파트 101동 13층 1302호",19.44㎡,3.864㎡,"188,000,000","188,000,000","신건
100%","2018.11.26
10:30",110
210,1846742,17-4660,아파트,"경기도 안양시 만안구 안양동 1380, 주공뜨란채 102동 19층 1901호",19.44㎡,3.864㎡,"532,000,000","532,000,000","신건
100%","2018.11.27
10:30",317
211,1848573,17-5205,아파트,"경기도 안양시 동안구 호계동 975-3, 안양대우디오슈페리움 22층 101-2201호",84.5282㎡,29.782㎡,"356,000,000","284,800,000","유찰1회
80%","2018.11.27
10:30","1,564"
212,1861763,17-28569,아파트,"경기도 남양주시 오남읍 양지리 105, 삼신아파트 103동 17층 1701호",84.5282㎡,29.782㎡,"166,000,000","116,200,000","유찰1회
70%","2018.11.27
10:30",774
213,1853299,17-65851,아파트,"경기도 고양시 일산서구 일산동 1670, 산들마을 502동 5층 503호",84.5282㎡,29.782㎡,"317,000,000","221,900,000","유찰1회
70%","2018.11.27
10:00",494
214,1814596,17-101073,아파트,"경기도 군포시 당정동 997-1, 청천마을성원아파트 106동 9층 901호",84.5282㎡,29.782㎡,"335,000,000","268,000,000","유찰1회
80%","2018.11.27
10:30",836
215,1867792,18-575,아파트,"경기도 안산시 상록구 이동 664, 주공그린빌 1002동 1층 104호",84.5282㎡,29.782㎡,"311,000,000","217,700,000","유찰1회
70%","2018.11.27
10:30",282
216,1866861,18-599,아파트,"경기도 안산시 상록구 본오동 879-16, 신안아파트 203동 6층 603호",84.5282㎡,29.782㎡,"57,800,000","40,460,000","유찰1회
70%","2018.11.27
10:30",540
217,1880127,18-962,아파트,"경기도 의왕시 내손동 795, 대원칸타빌1단지 104동 13층 1304호",84.5282㎡,29.782㎡,"400,000,000","400,000,000","신건
100%","2018.11.27
10:30",226
218,1885044,18-1255,아파트,"경기도 군포시 금정동 876, 율곡아파트 347동 2층 201호",84.5282㎡,29.782㎡,"302,000,000","302,000,000","신건
100%","2018.11.27
10:30",134
