"date","address","phone","num_hugi","title","max_daesil_time","daesil_price","sukbak_time","sukbak_price","hashtag","content"
"2018-11-16","서울특별시 강북구 번동 446-39","050350514942","826","수유 짝","8","20,000","20:00","45,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 강북구 수유동 191-60 수유 카누","050350509765","865","수유 카누","4","20,000","21:00","50,000","#쿠폰혜택 #현장적립",""
"2018-11-16","서울특별시 강북구 수유동 87-5 수유 캔디","050350500520","4073","수유 캔디","11","14,000","11:00","40,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","★2018.04.16 객실 보수 & 일부분 리모델링 완료★캔디 모텔 냄비라면이벤트무한대실 Event (16시이전 입실시 22시까지 이용가능)"
"2018-11-16","서울특별시 강북구 번동 446-27 수유 코오자자","050350501553","1077","수유 코오자자","5","15,000","20:00","40,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","★일반실_미니 포함, 전객실 배그 가능★치킨을 잡아라 (수유 코오자자 리모델링 기념~11/16)까지"
"2018-11-16","서울특별시 강북구 번동 446-6","050350500843","3271","수유 파티오","8","17,000","20:00","45,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립","★수유 파티오 적립카드★★각종 식음료 서비스 제공★"
"2018-11-16","서울특별시 강북구 수유동 50-67","029886952","86","수유 팜비치","4","20,000","18:00","40,000","#현장적립",""
"2018-11-16","서울특별시 강북구 수유동 7-13 퍼니 모텔","029073088","214","수유 퍼니(FUNNY)","4","17,000","21:00","40,000","#현장적립","노하드 PC 설치 완료 / 피파4,오버워치,롤 가능^^"
"2018-11-16","서울특별시 강북구 번동 446-65 포시즌 모텔","050350509798","452","수유 포시즌 호텔","6","18,000","13:00","45,000","#쿠폰혜택 #현장적립","미친 입실 혜택 (일~금: 13시 입실 / 토요일: 17시 입실)쿠폰 8+1 EVENT원두 커피 &amp; 토스트 &amp; 일회용품 제공 / 넓은 주차 공간"
"2018-11-16","서울특별시 강북구 미아동 160-41 수유 피아노","050350500018","3505","수유 피아노","6","15,000","18:00","40,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립","평일 무한대실 EVENT?주말 무한대실 EVENT?수유 피아노 마일리지 EVENT"
"2018-11-16","서울특별시 강북구 번동 446-42","029913650","181","수유 호텔 365","5","18,000","18:00","45,000","#쿠폰혜택 #현장적립 #최저가보상 #신축&리모델링","주중 대실 12시이전에 입실시 8시까지 이용가능"
"2018-11-16","서울특별시 강북구 수유동 47-63 수유 호텔 수","050350500470","2986","수유 호텔 수","6","20,000","18:00","38,000","#쿠폰혜택 #마이룸 #현장적립","타임세일 진행중!!!마일리지 적립!"
"2018-11-16","서울특별시 강북구 미아동 189-1 189-1","029895109","969","수유(미아) 첼로","4","18,000","13:00","30,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","32인치 모니터 입점, 롤&마비노기 등 최신게임 플레이 가능컴퓨터 사양:: i5,7400,GTX 1050, SSD"
"2018-11-16","서울특별시 강북구 미아동 189-27 포유 모텔","050350515970","1234","수유(미아) 포유","5","20,000","17:00","40,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","모스크바보다 더 추운 서울!! 사장이 라면 쏜다!!원두커피머신 입고!!!!!주중 14시이전 입실시 21시 까지 이용가능"
"2018-11-16","서울특별시 강북구 우이동 12-4 수유(우이동) 문","050350509773","5","수유(우이동) 문","4","20,000","","40,000","#쿠폰혜택 #마이룸 #현장적립",""
"2018-11-16","서울특별시 강북구 우이동 14-1 수유(우이동) 인수","050350509774","6","수유(우이동) 인수","4","20,000","21:00","50,000","#쿠폰혜택 #마이룸 #현장적립",""
"2018-11-16","서울특별시 용산구 갈월동 89-14","050350501025","173","숙대 WO","5","20,000","19:00","45,000","#현장적립 #최저가보상","주차장 미보유 숙소입니다. 도보로 이용해 주세요."
"2018-11-16","서울특별시 중구 무학동 33","050350514607","111","신당 A","3","17,901","13:00","49,901","#쿠폰혜택 #현장적립 #최저가보상","주차장 미보유 숙소입니다. 도보로 이용해 주세요."
"2018-11-16","서울특별시 중구 무학동 59-2","050350510992","73","신당 TOP(탑)","3","20,000","19:00","70,000","#쿠폰혜택 #현장적립 #최저가보상","야놀자 최강혜택!! 신당 TOP!!"
"2018-11-16","서울특별시 중구 흥인동 110","050350516826","264","신당 레인보우 호텔","4","30,000","22:00","90,000","#현장적립 #최저가보상","선착순 예약시 숙박 1만원 / 대실 5천원 할인!!4월 GRAND OPEN / 현장으로 많이 많이 방문부탁드립니다."
"2018-11-16","서울특별시 중구 황학동 823","050350500586","25","신당 리오","7","17,000","18:00","50,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","현장결제 시 숙박 5천원 할인(해당 일수 일요일~목요일)현장 결제 시 할인 / 무료권 이벤트월별 무료권 이벤트"
"2018-11-16","서울특별시 중구 신당동 432-2241","050350500184","2074","신당 벤허","5","20,000","16:00","60,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","선착순 최대 대실 5천원 / 숙박 1만원 할인쿠폰 증정 예약시 적용?조식&슬러시 무료 제공?"
"2018-11-16","서울특별시 중구 황학동 2504","050350501253","952","신당 크리스티호텔","4","25,000","22:00","80,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","선착순 최대 대실 5천원 / 숙박 1만원 할인쿠폰 증정 예약시 적용신당 크리스티 호텔 월별 무료권 event!★현장 결제시 할인 이벤트 진행중★"
"2018-11-16","서울특별시 구로구 구로동 44-2","050350501142","1288","신도림 M7","5","28,000","19:00","56,000","#쿠폰혜택 #당일예약취소가능 #현장적립","여성분들을 위한 고대기 구비!! 및 일회용 샴푸 린스조용하고 깨끗한 신도림역 인근 모텔근처 다수 맛집 먹자골목 및 가까운 편의점"
"2018-11-16","서울특별시 구로구 구로동 44-10","050350510102","757","신도림 나인(NINE)","5","22,000","21:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","객실 내에서 편안하게 웹서핑, 게임 등 즐길 수 있어요?월풀 욕조로 피로를 싹~풀어보세요♨"
"2018-11-16","서울특별시 구로구 구로동 43-12","050350514499","433","신도림 베르투(VER.2)","4","30,000","21:00","65,000","#쿠폰혜택 #마이룸 #현장적립","안전하고 조용하고 따스한 Ver2*^^*35가지 모던 디자인의 특실들!??신도림 테크노마트 인근?"
"2018-11-16","서울특별시 관악구 신림동 1474-11","050350516090","170","신림 CS Premier","3","30,000","15:00","110,000","#쿠폰혜택 #현장적립","● 2017.09.07 Grand Open ●● 뷔페 레스토랑 Open Event 가격제공 ●● 호텔 최상층 루프탑라운지 최고의 VIEW ●"
"2018-11-16","서울특별시 관악구 신림동 1569-5","050350515028","1382","신림 HOTEL 어반","6","25,000","18:00","70,000","#쿠폰혜택 #마이룸 #좋은숙박연구소 #현장적립","가장 행복한 기억, HOTEL 어반에서 만들어가세요?18년 최고급 침구로 교체! 내 집처럼 편안하게넓은 주차공간 + 주차타워! Valet 서비스!"
"2018-11-16","서울특별시 관악구 신림동 1421-22","050350500680","2503","신림 K2","6","20,000","18:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","타임이벤트???K2호텔 최고급 안마의자 설치완료!!???? 다양한 종류의 끓인라면 !!?"
"2018-11-16","서울특별시 관악구 신림동 1422-20","050350500378","974","신림 M","3","18,000","20:00","45,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","주말 회원가 적용리모델링으로 블링블링해진 신림 M?"
"2018-11-16","서울특별시 관악구 신림동 1421-42","050350514398","467","신림 국일","3","17,000","15:00","39,000","#쿠폰혜택 #현장적립 #최저가보상","★무한숙박(주중)★ 24시간 숙박가능 / 이벤트참고 >_<♥간식과 함께 아메리카노 한잔?"
"2018-11-16","서울특별시 관악구 신림동 1422-18","050350501639","426","신림 나이스타임","5","30,000","17:00","55,000","#현장적립 #최저가보상","신림 나이스타임 포토 이용후기 이벤트?피부 자극을 줄여주는 연수물"
"2018-11-16","서울특별시 관악구 신림동 1432-10","050350509986","293","신림 더스토리","4","15,000","21:00","40,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","★ 더스토리 ★ 파격가 !"
"2018-11-16","서울특별시 관악구 신림동 526-7","050350515978","821","신림 도미니크","6","25,000","15:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","5/6층 + DOMINIQUE TYPE객실 미니-A TYPE객실은 금연실입니다."
"2018-11-16","서울특별시 관악구 신림동 1421-18","050350500206","4964","신림 돈키호텔(구 신림 SHOW)","8","18,000","14:00","50,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","★주중(월~목)숙박★조기입실 오후2시★각종 보드게임, 뷰티세트 대여 가능 , 라면 무료 제공&hearts;스낵바&hearts; 마음껏 드세요 &gt;_&lt;&hearts;"
"2018-11-16","서울특별시 관악구 신림동 1433-37","050350515155","41","신림 동연모텔","3","30,000","22:00","40,000","#마이룸","회원 인증 이벤트"
"2018-11-16","서울특별시 관악구 신림동 1433-123","050350515594","576","신림 뜨랑블루","6","25,000","19:00","75,000","#쿠폰혜택 #최저가보상","???신림 뜨랑블루! 매일 선착순 최대1만원 할인쿠폰 제공???현장 결제 시에도 야놀자 회원가 동일 적용주요 관광지와 비즈니스 지역에서 접근성 No.1"
"2018-11-16","서울특별시 관악구 신림동 1422-9","050350517271","2820","신림 루쏘","6","20,000","18:00","50,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","★★★★★★★숙박이벤트★★★★★★★★★★★★★★ 평일 무한 대실 EVENT ★★★★★★★★★★★★★★ 주말 무한 대실 EVENT ★★★★★★★"
"2018-11-16","서울특별시 관악구 신림동 1422-34","050350518529","1000","신림 르네상스","6","20,000","17:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","7+1 이벤트!평일 숙박 퇴실시간 오후 2시★ 평일 숙박 퇴실시간 오후 2시 ★ 주말 숙박 빠른입실 오후 7시부터"
"2018-11-16","서울특별시 관악구 신림동 1425-30","050350500878","3108","신림 릴","6","18,000","20:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","매장 방문 결제시 대실 2000원 숙박 3000원 추가할인평일(월~목) 더 빠르게 입실하자!"
"2018-11-16","서울특별시 관악구 신림동 1433-98","050350509937","818","신림 박스도로시","5","20,000","19:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","신림 박스도로시 야놀자 현장회원 할인이벤트!객실 내 PC, 정수기, 와이파이 설치 완료?아늑하고 가성비 좋은 신림 최고 모텔!"
"2018-11-16","서울특별시 관악구 신림동 1422-14","050350509998","83","신림 볼륨","5","20,000","20:00","50,000","#현장적립 #최저가보상","수시로 평일 현장이벤트 진행?""야놀자 회원 大환영""?"
"2018-11-16","서울특별시 관악구 신림동 1526-4","050350514537","555","신림 봄(Bom) 1호점","6","12,000","","","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","대실 3+1이벤트!! 3번이용시 1번 무료!!"
"2018-11-16","서울특별시 관악구 신림동 1421-47","028771925","3001","신림 신트라","6","25,000","14:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","숙박 이벤트! 스탠다드,디럭스 월~금 숙박 14시 입실 (단, 공휴일 제외)주중 대실 이벤트신데렐라 안심귀가 이벤트"
"2018-11-16","서울특별시 관악구 신림동 1639-34","050350509932","46","신림 아이리스","4","17,000","","","#쿠폰혜택 #마이룸",""
"2018-11-16","서울특별시 관악구 신림동 1433-105","050350516958","68","신림 에로스","4","20,000","20:00","45,000","#쿠폰혜택","▶ 주중 무한대실 EVENT▶ 씨네호텔 영화관 제휴점 최신영화 무료! + 5.1CH 스피커(우퍼)장착!▶ 신림역 5번출구 초인근업체!"
"2018-11-16","서울특별시 관악구 신림동 1423-17","050350500655","1985","신림 웰","4","20,000","20:00","85,000","#쿠폰혜택 #TOP100 #당일예약취소가능 #현장적립 #최저가보상","?이용후기 이벤트 진행중!!일상에 지친 당신, 히노끼탕에서 피곤을 풀어보세요♨맘 편하게 실컷 놀고 싶다면 파티룸 노래방♬"
"2018-11-16","서울특별시 관악구 신림동 1433-109","050350514309","724","신림 유토피아","5","20,000","17:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","가성비 최고 모텔! 저렴한 가격+넉넉한 시간??전화예약시 10%할인(월~목)만 해당??청결은 기본 중의 기본?"
"2018-11-16","서울특별시 관악구 신림동 1431-42","050350509985","693","신림 조이","4","18,000","18:00","40,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","신림 조이 JOY!"
"2018-11-16","서울특별시 관악구 신림동 1423-22","050350500604","2136","신림 짝","5","20,000","20:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","무한대실 이벤트 (월 - 금 / 공휴일및 주말 제외)대실 / 숙박 모두 7 + 1 이벤트 진행 - 스마트 포인트 적립"
"2018-11-16","서울특별시 관악구 신림동 1432-100","050350510005","302","신림 캐슬","4","20,000","17:00","45,000","#쿠폰혜택 #마이룸 #현장적립","??신림 캐슬로 놀러오세요??엘리베이터 이용가능??우리은행 뒷골목 위치"
"2018-11-16","서울특별시 관악구 신림동 1431-34","050350509968","184","신림 쿨","5","18,000","19:00","55,000","#쿠폰혜택 #당일예약취소가능 #최저가보상",""
"2018-11-16","서울특별시 관악구 신림동 1422-19","050350514421","7","신림 퀸","4","20,000","20:00","40,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","??구 전원?? 신림 퀸 새단장 Open !!"
"2018-11-16","서울특별시 관악구 신림동 1423-2","050350501802","967","신림 타워","6","20,000","18:00","50,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","주중(월~금) 무한대실 이벤트!신림역 7번출구 인근 위치신림의 랜드마크?신림 타워?"
"2018-11-16","서울특별시 관악구 신림동 1422-49","050350501894","426","신림 태평","5","18,000","18:00","40,000","#쿠폰혜택 #현장적립 #최저가보상","★태평BIG★ 현장결제시 30,000원!! (주중숙박)EVENT 2 >_<♥ 현장결제시 15,000원!! (주중대실)신림역 7,8번 출구 인근●_●"
"2018-11-16","서울특별시 관악구 신림동 1422-31","050350500215","1778","신림 포도","6","20,000","18:00","60,000","#현장적립 #최저가보상","그랜드 객실엔 컴퓨터가 준비되어있지 않습니다.스위트 주말 숙박(금,토) 다음날 12시퇴실!!지하철과 번화가 접근성 우수?"
"2018-11-16","서울특별시 관악구 신림동 1421-13","050350509999","343","신림 허니","3","15,000","19:00","45,000","#쿠폰혜택 #마이룸 #현장적립","신림 허니에서 야놀자 회원이라고 시그널 보내?쿠쿠 정수기 ?최신모델? 교체!전 객실 와이파이"
"2018-11-16","서울특별시 관악구 신림동 1639-65","050350509994","122","신림 홀리데이","4","18,000","18:00","55,000","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 관악구 신림동 1567-16","050350516885","34","신림(신대방) 사이버","4","20,000","20:00","50,000","",""
"2018-11-16","서울특별시 서초구 잠원동 14-14","050350502362","333","신사 LA TREE(라 트리)","6","25,000","23:00","70,000","#현장적립 #최저가보상","★ 무한대실 이벤트 진행중!!"
"2018-11-16","서울특별시 강남구 신사동 502-7","050350517523","95","신사 짝","6","25,000","21:00","70,000","#현장적립","편안한입실 퇴실 을위해 픽업 /드랍 써비스"
"2018-11-16","서울특별시 서초구 잠원동 15-1","050350514971","905","신사 하이웨이","4","33,000","20:00","66,000","#쿠폰혜택 #현장적립 #최저가보상","하이웨이에 오신것을 환영합니다.?신사 하이웨이 야놀자 입점 기념 할인 이벤트 진행중 !"
"2018-11-16","서울특별시 송파구 잠실동 180-7","050350510549","3616","신천 FORESTAR 1 (포레스타 1호점)","5","25,000","15:00","90,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","잠실새내(신천)역 4번출구 도보 3분거리▶ 주말 15시 입실 얼리체크인 이벤트!무료 숙박권 오픈 댓글 이벤트"
"2018-11-16","서울특별시 송파구 잠실동 180-3","024129990","934","신천 FORESTAR 2 (포레스타 2호점)","5","25,000","15:00","80,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","무료 숙박권 오픈 댓글 이벤트잠실새내(신천)역 4번출구 도보 3분거리"
"2018-11-16","서울특별시 송파구 잠실동 176-1","050350500392","1326","신천 다비드","","","","","#당일예약취소가능 #현장적립","다비드 X Yanolja Design 이 함께합니다!"
"2018-11-16","서울특별시 송파구 잠실동 179-1","050350517526","133","신천 엔유(NU)","7","20,000","20:00","60,000","#쿠폰혜택","VIP객실 배틀그라운드 게임가능 (그래픽카드 : GTX1060)신천 최고의 주차시설 완비SUV, 대형차량도 가능합니다."
"2018-11-16","서울특별시 송파구 잠실동 181-12","050350500072","1199","신천 퍼니","5","20,000","20:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","HOTEL FUNNY 18년04월 리모델리 오픈 ?신천역 4번출구 도보3분 ?디럭스룸, 최고급 빌트인 냉장고 완비!"
"2018-11-16","서울특별시 송파구 잠실동 184-17","050350500281","549","신천 플러스","5","18,000","21:00","65,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","대실/숙박 고객 커피무료 제공!"
"2018-11-16","서울특별시 송파구 잠실동 177","050350500086","1746","신천 히트","4","20,000","22:00","60,000","#마이룸 #당일예약취소가능 #현장적립 #최저가보상","illy 스타벅스 원두 아메리카노 제공?신천역 4번 출구, 종합운동장역 1번출구 도보 5분 거리에 위치?고급스럽고 깔끔한 객실을 원한다면 ?"
"2018-11-16","서울특별시 광진구 구의동 59-1","050350510075","216","아차산 스카이","4","22,000","21:00","55,000","#쿠폰혜택 #현장적립 #최저가보상","아차산등산로 입구에 근접해 있어 아차산 및 용마산 산행에 유리합니다.어린이대공원후분이 지척이라 어린이공원 산책 및 놀이시설 이용이 편리합니다.워크힐호텔까지 차량 10분(도보30분)거리에 위치해 있어 호텔 및 카지노 이용에 용이합니다."
"2018-11-16","서울특별시 동대문구 제기동 137-122","050350514717","62","안암 휴앳 모텔","4","15,000","19:00","45,000","#쿠폰혜택",""
"2018-11-16","서울특별시 강동구 천호동 287-28","050350509678","94","암사 쎌","5","18,000","19:00","45,000","#쿠폰혜택 #현장적립","★암사동 최고의 서비스, 친절, 청결★야놀자 제휴 할인 이벤트 진행중?암사역 초인접거리 위치"
"2018-11-16","서울특별시 중구 신당동 430-4","050350510893","365","약수 퀸모텔","3","25,000","18:00","50,000","#마이룸 #최저가보상",""
"2018-11-16","서울특별시 중구 신당동 374-10","050350514474","226","약수 프린스모텔","4","19,000","18:00","70,000","#마이룸 #최저가보상",""
"2018-11-16","서울특별시 서초구 서초동 1355-20","050350500011","850","양재 쉼표","8","25,000","22:00","70,000","#쿠폰혜택 #현장적립","무한대실: 09시~21시까지, 늦은대실: 21시~01시까지 이용가능1.무한대실 이벤트2. 일요일 숙박 다운다운 이벤트"
"2018-11-16","서울특별시 영등포구 여의도동 44-6","050350510614","297","여의도 라다","3","25,000","20:00","75,000","",""
"2018-11-16","서울특별시 영등포구 여의도동 13-18","027832233","605","여의도 벤허","4","30,000","14:00","80,000","#쿠폰혜택 #현장적립","가정의달 PKG? 레이트 체크아웃 1시간 + 커피쿠폰2장조식+2인 포함 무료제공!└ 주중 이용고객 커피쿠폰 제공?"
"2018-11-16","서울특별시 영등포구 여의도동 13-12","050350502137","519","여의도 코보스호텔","4","30,000","15:00","89,000","#쿠폰혜택 #최저가보상","☆2017년 최신리모델링 조식무료☆코보스 호텔 할인 이벤트!☆조식무료 이벤트☆"
"2018-11-16","서울특별시 영등포구 여의도동 15-13","050350515312","366","여의도 호텔 더 디자이너스","4","55,000","15:00","105,000","#쿠폰혜택 #현장적립","극성수기 날짜에는 SUV와 대형세단은 주차불가"
"2018-11-16","서울특별시 강남구 역삼동 720-33","050350502193","238","역삼 CF","5","30,000","18:00","70,000","#쿠폰혜택",""
"2018-11-16","서울특별시 강남구 역삼동 678-13","025694920","3315","역삼 Hotel The Artist","5","30,000","15:00","90,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","평일 대실 이벤트(주말 및 공휴일 제외)대실 5+1 / 결제금액의 20% 적립Premium 객실에는 애플 IMAC 21.5인치 설치되어 있습니다."
"2018-11-16","서울특별시 강남구 역삼동 718-12","050350501760","1875","역삼 HOTEL 린 LIN","11","25,000","15:00","75,000","#쿠폰혜택 #현장적립 #최저가보상","*클라우드 생맥주 무료 서비스!!! 린호텔에서 시원한 맥주와 함께~~~~*주중 무한 대실 이벤트 (9시 부터 최대 21시까지 이용가능)*맥주서비스 이벤트(도보이용시만 제공)"
"2018-11-16","서울특별시 강남구 역삼동 677-16","050350500287","2845","역삼 J","12","20,000","21:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","대실 할인 이벤트, 전객실 노하드PC무한대실 강남지역 최장시간!!??무한대실 5+1 이벤트??"
"2018-11-16","서울특별시 강남구 역삼동 718-18","050350515100","1767","역삼 Premier Hotel XYM","4","30,000","21:00","89,800","#쿠폰혜택 #좋은숙박연구소 #현장적립 #최저가보상","1. 정성스런 리뷰작성 시 주중 무료초대권 증정2. 현장결제 시 마일리지 적립 - 현금 10%, 카드 5%3. 역삼역 1번 출구 도보 5분 거리에 위치"
"2018-11-16","서울특별시 강남구 역삼동 651-2","025676240","2184","역삼 VALT(발트)","6","25,000","15:00","74,500","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","★ 대실 5, 숙박 10회 이용시 1회 무료, 무한대실 ★★대실 업그레이드 이벤트★숙박입실오후 3시, 퇴실 오후2시"
"2018-11-16","서울특별시 강남구 역삼동 720-10","050350516049","1206","역삼 VERY SIX","5","40,000","18:00","80,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 강남구 역삼동 808-1","050350516766","28","역삼 갤러리","3","30,000","20:00","60,000","#쿠폰혜택","★ 강남역 메인 먹자골목 유일한 모텔★ 신논현역 4번출구 도보 1분★ 강남역 CGV 도보 3분"
"2018-11-16","서울특별시 강남구 역삼동 677-13","0234541888","2881","역삼 녹스 호텔","8","25,000","15:00","85,000","#쿠폰혜택 #마이룸 #현장적립","1. 주중 무한 대실 최장 11시간, 주말/공휴일 대실 13시이전 6시간 이용(현장결재시)2. 5+1 이벤트3. 세탁실과 휘트니스 24시간 사용가능"
"2018-11-16","서울특별시 강남구 역삼동 677-9","050350502026","1901","역삼 리치웰","6","30,000","19:00","79,800","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","1. 정성스런 리뷰작성시 무료초대권 증정.?리치웰 와인. 맥주 프로모션 / 주류주문시 마른안주세트 무료제공.?"
"2018-11-16","서울특별시 강남구 역삼동 826-45","050350500920","3144","역삼 마레","6","25,000","22:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","??역삼 마레 호텔 일요일 특별 할인 EVENT??└ 일요일 숙박 이용 고객님들에게는 전객실을 특별한 가격에 제공해드립니다.강남역 3번 출구 도보 5분 거리에 위치?"
"2018-11-16","서울특별시 강남구 역삼동 677-14","050350514653","3331","역삼 맨하탄","11","25,000","17:00","70,000","#당일예약취소가능 #현장적립 #최저가보상","★정성스런 리뷰 작성 시 무료초대권 증정☆☆무한대실 이벤트★★고객감사 이벤트☆"
"2018-11-16","서울특별시 강남구 역삼동 719-23","050350500830","298","역삼 바레","8","25,000","20:00","70,000","#쿠폰혜택 #최저가보상","최고의 위치, 최고의 시설!역삼역 1번 출구 도보 5분 거리에 위치●_●현장방문결제시 할인!!"
"2018-11-16","서울특별시 강남구 역삼동 718-28","050350500005","2010","역삼 벤","11","25,000","20:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","???매일 무한대실 이벤트??? 오전9시부터 입실가능강남/역삼 최초 무한대실 실시???"
"2018-11-16","서울특별시 강남구 역삼동 720-17","050350501689","1070","역삼 부띠끄호텔","4","25,000","21:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","■ 숙박 프로모션 이벤트!! ■- 역삼역 1번 출구 도보 7분 거리에 위치- 객실 : 모던함과 럭셔리함이 조화로운 분위기"
"2018-11-16","서울특별시 강남구 역삼동 628-11","050350501742","627","역삼 스카이","11","20,000","15:00","55,000","#쿠폰혜택 #당일예약취소가능","★무한대실 주중 23시까지 주말 22시까지 이용가능★★야간대실이벤트 (21시부터 새벽02시까지 이용가능)★"
"2018-11-16","서울특별시 강남구 역삼동 719-16","050350500315","1051","역삼 스텔라","","25,000","18:00","65,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","********365일 무한대실 이벤트중******"
"2018-11-16","서울특별시 강남구 역삼동 719-12","050350500096","3131","역삼 아나","12","25,000","15:00","78,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립","역삼 ANA 무한대실 이벤트, 연박시 1박당 주차비 10,000원부과""아나 호텔 애견동반 입실 상품"" 런칭역삼역 1번 출구 도보 5분 거리에 위치"
"2018-11-16","서울특별시 강남구 역삼동 718-13","050350500400","3442","역삼 아드리게","4","28,000","15:00","80,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","넓은 면적+전 객실 에이스 침대&스파욕조고객 사은 이벤트럭셔리 스파＆힐링 패키지 1,2,3 안내"
"2018-11-16","서울특별시 강남구 역삼동 776-19","050350509601","476","역삼 아마레","4","25,000","19:00","65,000","#쿠폰혜택 #현장적립 #최저가보상","1. 모던하고 심플한 객실 보유2.역삼역 1번 출구 인근에 위치"
"2018-11-16","서울특별시 강남구 역삼동 678-30","050350514677","1943","역삼 아일랜드 호텔","12","25,000","15:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","★ 대실(월~금) 현장결제시 20,000원 (5,000원할인) ★★ 무한대실 EVENT ★★적립쿠폰탄생-5회대실무료/10회숙박무료★"
"2018-11-16","서울특별시 강남구 역삼동 719-20","050350514680","731","역삼 카파스","4","35,000","13:00","109,800","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","★조식 이벤트★ 숙박이용시 유럽식 컨티넨탈 조식 무료제공"
"2018-11-16","서울특별시 강남구 역삼동 720-23","050350501114","1910","역삼 컬리넌","6","25,000","17:00","70,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","대실 이벤트 3+1고품격 부띠끄 호텔 역삼 Cullinan Review EVENT!"
"2018-11-16","서울특별시 강남구 역삼동 677-11","050350509645","1132","역삼 트리아","5","28,000","21:00","85,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","선착순 객실 UPGRADE생일을 맞이하신 고객님 할인마일리지 적립 이벤트"
"2018-11-16","서울특별시 강남구 역삼동 720-16","050350509632","1493","역삼 호텔 더 매트","5","30,000","18:00","80,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 강남구 역삼동 678-9","050350501353","202","역삼 호텔 더 뮤즈","4","40,000","23:00","80,000","#쿠폰혜택 #최저가보상","최고사양, 최고의환경 노하드 PC★ 커플PC룸 보유Hotel the Muse Open Event★ 댓글 작성 무료권 Event"
"2018-11-16","서울특별시 강남구 역삼동 677-19","050350515345","3803","역삼 호텔스타 프리미어","6","25,000","19:00","75,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","역삼의 별 ★ 호텔스타 프리미어 이벤트!"
"2018-11-16","서울특별시 강남구 역삼동 700-27","050350509634","273","역삼(선릉) 블랑","5","20,000","19:00","60,000","#현장적립 #최저가보상",""
"2018-11-16","서울특별시 은평구 대조동 185-82","050350501179","1115","연신내 만토바","6","20,000","19:00","50,000","#쿠폰혜택 #당일예약취소가능 #현장적립",""
